MAG	Taxonomy	Domain	KigC100	KigC1200	KigC150	KigC250	KigC300	KigCa35	KigCa65	KigCas0	KigOff0	KigOff120	KigOff40	KigOff80	KigOffSurface	MahC100	MahC200	MahC400	MahCa10	MahCa50	MahCa65	Mahsurface_10	Mahsurface_6	Mahsurface_7	Mahsurface_8	Mahsurface_9
M_DeepCast_65m_m1_132	Parvarchaeota	Archaea	8.699403684	1.49288	1.843768947	1.098842632	2.456293158	0.001750526	0.215683158	0.000376316	0	0.887873158	0	0.046244737	0	2.192721579	1.111152105	1.193226842	0	0.026921579	7.868846842	0.001205789	0.002751579	0.005463684	0.001053684	0.002008421
M_DeepCast_65m_mx_140	Parvarchaeota	Archaea	6.765683137	0.896292157	1.143890588	0.617848627	1.28342	0.00161451	0.137187059	0	0	0.169883137	0	0.004843137	0	2.75223098	1.118853725	1.210888627	0	0.012131765	9.109948627	0.000194118	0.009023137	0.001666275	9.25E-05	0.000197647
M_surface_10_m1_294	Phycisphaerae	Bacteria	84.84891584	66.77188545	66.60607896	88.46966727	50.70619195	153.6258852	76.96885013	167.8704675	103.8492236	10.46596519	164.2286197	13.74521532	115.0331294	73.30783143	38.55710338	47.22135974	61.82777714	31.12508104	20.83630416	70.45682909	25.99511506	57.26431506	55.72453065	49.21315403
M_DeepCast_65m_mx_236	Phycisphaerae	Bacteria	104.3322689	122.8591702	90.31245307	79.61864693	89.57203377	69.93804035	308.1890763	78.1014193	59.58712237	480.5623548	81.93671798	562.1847351	66.50052982	117.3136061	79.3600386	107.270557	61.28560175	295.4424566	307.6509803	60.18769561	38.29304693	51.31333202	78.3477443	58.0044386
K_Offshore_80m_m2_006	Phycisphaerae	Bacteria	9.713816176	7.977822794	8.026038971	8.195655147	7.175046324	9.2324375	10.57145956	8.053154412	8.562194853	40.65260662	10.7453	73.49384706	9.227749265	13.09967574	14.25619338	16.90348603	11.68596103	12.40343015	7.701992647	11.80040588	3.293869853	11.62056838	20.57721765	8.189436029
M_DeepCast_65m_m2_009	Phycisphaerae	Bacteria	9.821410588	5.500851765	4.982069412	4.885480588	4.524583529	6.205837059	8.361047647	6.544185294	4.399676471	5.792010588	6.775331765	6.607437059	4.740742353	7.122057647	5.024658235	5.254914706	2.716072941	4.536670588	58.81679529	2.965518824	1.122043529	2.418290588	2.524476471	1.986527647
K_Offshore_120m_m2_041	Phycisphaerae	Bacteria	3.383811587	2.50469127	2.524628571	1.809902698	1.966976984	0.900867619	8.297029683	1.092420476	0.945332222	13.82292984	1.218566032	7.739260952	0.94633619	2.411008413	2.493884762	2.38621873	0.701284762	7.230507937	6.228795873	0.622256349	0.317373333	0.561945397	0.742319206	0.409666825
M_DeepCast_65m_mx_077	Phycisphaerae	Bacteria	31.89198077	4.116782692	8.085814423	4.302240385	6.411439423	0.036924038	0.676761538	0.050351923	0.016089423	1.268938462	0.022182692	0.391717308	0.024940385	7.808608654	6.564755769	4.594525962	0.207083654	0.300505769	46.00182885	0.050999038	0.043472115	0.071698077	0.095295192	0.048802885
M_surface_7_m1_301	Planctomycetes	Bacteria	74.05600909	122.8934	91.06924545	96.13386364	70.3475	258.7123636	85.54972727	273.1583273	82.07236364	1.244154545	144.4582091	1.414681818	90.01451818	132.6338364	84.83737273	108.4518091	164.4096727	57.36804545	55.90985455	138.1947	33.38280909	86.01313636	134.7188909	75.54193636
K_Offshore_0m_mx_037	Planctomycetes	Bacteria	57.43762035	84.92923837	75.18995233	70.08592965	53.5456186	142.3069744	52.59168895	220.6688116	205.2277267	2.235677326	172.4877244	4.355713953	212.0634453	104.5137453	47.38874012	53.46152093	107.4590355	41.03455407	30.31819477	167.685707	51.98023953	108.2077517	86.49049884	89.96722849
M_DeepCast_10m_m2_123	Planctomycetes	Bacteria	106.1977877	45.60278676	55.23437944	65.18820173	39.45219961	226.3694239	50.78402525	146.9823143	43.02501771	17.25696028	83.20417358	33.46830983	91.66334872	140.7225951	101.6600303	91.00295503	92.81162749	41.55819425	25.48399218	246.3915778	297.7352551	200.3793447	222.2347109	216.4056139
K_Offshore_surface_mx_256	Planctomycetes	Bacteria	13.57660062	12.27763704	14.57990494	13.22012778	10.3992716	29.41443457	9.953532716	31.97528457	33.60318704	2.49254321	31.5954142	2.457182099	53.77736728	17.48902222	13.29070494	11.64021605	15.26331914	7.678846296	6.091929012	22.10136296	10.61762284	15.03178025	12.71940741	13.27544136
K_DeepCast_35m_m2_150	Planctomycetes	Bacteria	10.30554374	7.537576143	10.35100119	9.459041551	6.937495229	27.15791034	6.895685686	19.36617833	10.8838829	1.051185487	11.52260795	0.957751292	22.76993618	12.70754175	12.74651153	10.45981093	8.679615507	6.176107952	5.17666004	9.943584692	1.97439165	7.96259165	8.571079722	4.240645527
K_Offshore_80m_m2_029	Planctomycetes	Bacteria	16.87465822	41.13821315	23.78704413	18.09165728	22.74586854	13.06456479	91.15883099	14.60222113	5.513130986	103.7994465	9.322411268	119.390162	8.530894836	37.7756831	33.70604648	35.68698263	22.24074178	89.71264554	67.99938263	4.931169014	2.308623944	2.819064789	10.19726103	4.996637089
K_DeepCast_35m_m1_264	Planctomycetes	Bacteria	6.068101935	4.213345645	5.992309839	5.246831129	4.084253871	14.67094984	7.014274839	9.601461129	3.843218387	3.414027419	7.469064355	6.096389839	9.137450323	8.004485645	7.564093387	7.236578871	6.756728387	4.558627419	4.011652742	5.525539677	3.20574371	8.739424194	8.033260323	6.280877097
M_surface_10_m2_213	Phycisphaerae	Bacteria	5.055426316	4.318955921	3.987790132	4.571048684	3.383982895	6.927055263	6.419	7.795588158	8.074802632	6.699241447	8.513709868	8.115164474	7.419195395	14.92035526	10.83224671	13.18990526	13.15998421	8.942154605	6.412747368	23.50658684	5.226999342	21.03700526	29.87944276	11.01857237
M_DeepCast_200m_m1_344	Planctomycetes	Bacteria	1.166485444	0.885368092	0.843775329	0.825362007	0.747307566	2.169540625	0.823425	2.390902138	1.034269572	0.718994161	1.284200822	0.64230074	1.787995724	1.642707813	1.485043832	1.404762253	1.090696546	0.91108676	0.621846299	1.677542023	1.952679852	1.367834704	1.671039227	1.278979194
K_Offshore_surface_m1_204	Planctomycetes	Bacteria	1.808289746	1.032212135	1.052008184	1.084771402	0.816614581	2.16375936	2.036865945	2.169927658	6.249864911	1.914445155	6.759682032	2.794561806	7.459465945	1.293752305	0.989744309	1.186710066	0.921875917	1.216251458	0.623779304	1.022289652	0.290404986	0.811870179	1.0880746	0.477755503
M_DeepCast_100m_mx_241	Planctomycetes	Bacteria	1.11803496	0.957653266	0.888250847	0.977355202	0.736866734	2.155918226	1.017677016	2.060098831	1.183900161	0.926993871	2.019878669	1.264127258	1.771887621	6.914957984	6.63052879	5.62374004	5.043431371	3.357842621	5.082859032	2.19864621	1.624257218	1.806221573	2.675452258	1.941842056
K_Offshore_surface_mx_130	Planctomycetes	Bacteria	0.740410586	0.56673937	0.61155888	0.641714611	0.445567979	1.601811549	0.558939545	1.331227384	4.933766229	0.538466754	5.999671916	0.642104899	10.13766789	0.928093876	0.669593526	0.707154768	0.890085389	0.399036395	0.32508084	0.965551444	0.894383115	1.438608924	1.058848731	1.114988276
M_surface_8_m1_183	Planctomycetes	Bacteria	0.536194269	0.411920847	0.498831312	0.467569435	0.356263621	0.891533804	0.404563455	1.12533314	0.430904817	0.236960797	0.502446429	0.302282807	0.736944934	0.696598422	0.605707558	0.635883555	0.55323505	0.45483314	0.367746096	0.56898015	0.184289867	0.469375415	0.956180648	0.404636047
K_DeepCast_300m_m2_173	Planctomycetes	Bacteria	1.765491105	12.5610701	3.486922347	11.27940443	13.04591848	0.652513109	0.504574532	0.704022441	0.565673533	0.397672035	0.605458458	0.420580025	0.592977185	0.748105899	11.89611105	21.64965187	0.404557522	0.47651161	0.644294039	0.467604182	0.337290231	0.395079276	0.487810674	0.432101373
K_Offshore_80m_m1_160	Planctomycetes	Bacteria	2.751039065	2.725737743	2.541732275	1.600065608	2.46801067	0.692915697	8.546262875	0.695882451	0.246311111	10.29723466	0.39601164	12.75481332	0.342967637	2.091001058	2.994721605	1.950361552	0.873267019	6.036777249	3.873525926	0.343072222	0.197276896	0.239668254	0.492572487	0.321957231
K_Offshore_120m_mx_222	Planctomycetes	Bacteria	8.093299635	7.791283029	7.373148358	3.314456387	5.704091241	0.723228467	16.1730323	0.602332664	0.328692701	28.28496898	0.549065693	19.29369179	0.510936679	5.66352135	7.22425365	4.538403832	0.733081022	18.92290201	15.85265858	0.326765693	0.312073175	0.307271715	0.389519161	0.353268248
K_Offshore_80m_m2_128	Planctomycetes	Bacteria	2.718939247	6.098048387	3.980405108	2.51689543	3.52300457	0.646773925	19.4142879	0.599854032	0.244272581	16.06381452	0.370464516	28.36614005	0.258762366	2.725570968	2.543426613	2.239527151	0.719233871	11.21552688	4.745676882	0.314149731	0.185908871	0.234152151	0.381348925	0.293414247
K_DeepCast_65m_m1_055	Planctomycetes	Bacteria	5.435684397	6.618047518	5.265932624	3.86911773	4.122737589	0.920589362	26.94531489	0.59722695	0.204573759	23.3209922	0.373309929	22.59669007	0.294831915	11.75211348	15.6398461	12.60912837	4.053608511	27.07053475	15.38875603	0.287224113	0.163350355	0.184056028	0.60218227	0.242979433
K_Offshore_80m_m2_185	Planctomycetes	Bacteria	0.378427797	0.625978644	0.449198475	0.389485254	0.571816271	0.39556661	0.448698136	0.424279831	0.245806102	5.160738983	0.573555593	22.85689	0.34461322	0.388123898	0.412992034	0.446316102	0.26305661	0.437453898	0.370693051	0.143142203	0.162035424	0.14956678	0.215515932	0.145794237
K_DeepCast_300m_mx_075	Planctomycetes	Bacteria	1.325758449	11.8498096	3.050710711	10.65815208	12.25176694	0.397941828	0.305881348	0.385198892	0.299077285	0.272397969	0.349924746	0.314805817	0.352474885	0.495214866	11.46347479	21.43092973	0.24820397	0.314007387	0.491885042	0.255846907	0.114291505	0.238595199	0.264279594	0.215686704
M_DeepCast_65m_m2_061	Planctomycetes	Bacteria	1.589044828	1.194538793	0.932855603	0.792631897	0.912826724	0.3774625	2.621335345	0.376823707	0.283167241	2.919521121	0.346534914	1.745596983	0.268313362	2.492675431	2.914190948	2.199478448	0.287784052	2.480609914	42.25171595	0.229326724	0.120686638	0.251622845	0.266828448	0.150504741
M_DeepCast_50m_m2_137	Planctomycetes	Bacteria	3.704859877	4.435616049	4.123546296	2.750893827	2.757959259	0.171447531	16.1287784	0.14904321	0.122025309	15.88526049	0.170175309	11.95512346	0.119134568	4.807017284	5.842453704	4.675348765	0.349153086	22.36042901	11.86451049	0.107640123	0.064816049	0.158815432	0.140543827	0.076087654
M_DeepCast_65m_m2_181	Planctomycetes	Bacteria	4.329841131	2.435177378	2.614127249	1.80006838	2.128005913	0.059552442	10.69483882	0.045145501	0.046639846	16.55636889	0.057809254	13.1308383	0.033877121	3.972248329	4.837832134	3.728413368	0.175730848	10.31435656	25.37710591	0.033854242	0.034749357	0.052030848	0.047499486	0.021288175
M_DeepCast_50m_m2_133	Planctomycetes	Bacteria	2.925977021	3.048979574	2.388047872	2.237535957	1.806434255	0.036240851	20.69836511	0.021888511	0.020566383	26.79693894	0.030969362	4.885418936	0.023904255	5.927145319	6.654145106	5.671473404	0.074187234	25.82676894	13.41474936	0.019156383	0.024514043	0.037186809	0.02116383	0.012589787
K_DeepCast_100m_mx_218	Planctomycetes	Bacteria	24.54587503	1.732208776	6.346998517	2.168703461	2.754760321	0.020316564	0.190778121	0.014594067	0.032716316	0.790715451	0.031495056	0.189933127	0.266300865	7.009925711	6.63096885	3.000819654	0.664867614	0.778824475	7.74187293	0.446887886	0.07608047	0.139182077	0.044023115	0.141842398
M_DeepCast_65m_m2_011	Planctomycetes	Bacteria	14.016902	1.828448	3.678487	1.56255	2.326232	0.019621	0.211418	0.014554	0.012835	0.197427	0.013758	0.069695	0.017168	3.269147	2.643927	1.488042	0.019605	0.073214	37.361334	0.010603	0.01019	0.018355	0.013363	0.006604
M_DeepCast_65m_m1_287	Planctomycetes	Bacteria	6.174756919	1.220359344	1.292955492	0.918990442	1.637454779	0.019646933	0.836329387	0.012327675	0.014894864	0.669927104	0.015245649	0.097706562	0.024458203	2.316038516	2.090379458	1.591538944	0.016169615	0.219157489	20.89981769	0.054204137	0.063542653	0.211223252	0.050881598	0.024837803
M_DeepCast_200m_m2_025	Planctomycetes	Bacteria	5.655679567	7.850284567	7.736417596	8.0045025	10.29443625	0.018104663	0.09329	0.011835144	0.009386394	0.091658606	0.010636538	0.079672308	0.01611726	1.258981058	12.68774793	6.011094952	0.012567788	0.072063606	0.684168462	0.021575385	0.020060288	0.052184952	0.023237981	0.020391538
M_DeepCast_200m_m1_287	Planctomycetes	Bacteria	2.299796805	4.720234901	3.341487824	6.437785955	6.212556721	0.012137131	0.063865763	0.010244846	0.017960096	0.075083846	0.018985594	0.06845865	0.018124171	0.516038216	9.591644967	7.549055093	0.009754671	0.052326401	0.292361664	0.017531766	0.018953647	0.042570766	0.018004219	0.011608559
K_DeepCast_250m_m1_330	Planctomycetes	Bacteria	3.016342046	9.054473178	6.719474547	12.73598703	9.825871468	0.011331338	0.092159973	0.009867191	0.004515327	0.122261991	0.006236914	0.103786144	0.005296784	0.632255149	19.1880727	14.60852744	0.009271057	0.096287787	0.199723024	0.009687513	0.006964796	0.010992542	0.007286829	0.006385392
M_DeepCast_400m_m2_195	Planctomycetes	Bacteria	0.360136395	3.212095713	1.033277428	3.923828171	3.207482415	0.009919948	0.035405249	0.008542432	0.005429309	0.035318023	0.005754331	0.035346982	0.005125284	0.060318548	3.909229309	6.231634733	0.004956605	0.030249169	0.03112301	0.005395626	0.00348154	0.009170604	0.005942257	0.003973403
